4.0 2.0 2.0 -0.8776 8
3.0 2.0 2.0 -0.8717 6
2.0 2.0 2.0 -0.7828 4
1.0 2.0 2.0 -0.3870 2
4.0 3.0 3.0 -1.1052 18
3.0 3.0 3.0 -1.0726 12
2.0 3.0 3.0 -0.9525 8
1.0 3.0 3.0 -0.5085 4
