18,4,4,-1.3021248317901217,114,[243.07742157 279.65418396 291.01251221 294.91474457 296.71534119
 297.2109726  296.85619812 296.1703064  295.1134613 ]
17,4,4,-1.3096892938608493,108,[294.20174561 323.8591095  334.02703094 337.20014954 338.93854675
 339.26056061 338.84726257 337.81010742 336.60222473]
